title,lines
A Near-Earth Object Model Calibrated to Earth Impactors,[]
JWST reveals a supernova following a gamma-ray burst at z $\simeq$ 7.3,"['Department of Astrophysics/IMAPP, Radboud University Nijmegen, P.O.~Box 9010, Nijmegen, 6500~GL, The Netherlands', 'Department of Astrophysics/IMAPP, Radboud University Nijmegen, P.O.~Box 9010, Nijmegen, 6500~GL, The Netherlands', 'Department of Physics, University of Warwick, Coventry, CV4 7AL, UK', 'Aix Marseille Univ., CNRS, CNES, LAM, Marseille, France', ""Universit\\'e Paris-Saclay, Universit\\'e Paris Cit\\'e, CEA, CNRS, AIM, 91191, Gif-sur-Yvette, France"", 'Niels Bohr Institute, University of Copenhagen, Jagtvej 155, 2200, Copenhagen N, Denmark', 'The Cosmic Dawn Centre (DAWN), Denmark', 'School of Physics and Astronomy, University of Leicester, University Road, Leicester, LE1 7RH, UK', 'School of Physics and Centre for Space Research, University College Dublin, Belfield, Dublin 4, Ireland', 'Osservatorio di Astrofisica e Scienza dello Spazio, INAF, Via Piero Gobetti 93/3, Bologna, 40129, Italy', ""LUX, Observatoire de Paris, Universit\\'e PSL, CNRS, Sorbonne Universit\\'e, Meudon, 92190, France"", 'de Paris, CNRS, UMR 7095, 98 bis bd Arago, F-75014 Paris, France', 'Merate (LC), Italy', 'National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China', ""\\and IRAP, Universit\\'e de Toulouse, CNRS, CNES, Toulouse, France"", '\\and Instituto de Alta Investigacion, Universidad de Tarapaca, Casilla 7D, Arica, Chile', 'European Space Agency (ESA), European Space Research and Technology Centre (ESTEC), Keplerlaan 1, 2201 AZ Noordwijk, The Netherlands', 'European Space Agency (ESA), European Space Research and Technology Centre (ESTEC), Keplerlaan 1, 2201 AZ Noordwijk, The Netherlands', ""\\and CEA Paris-Saclay, Irfu/D\\'epartement d’Astrophysique, 9111 Gif sur Yvette, France"", ""\\and Sorbonne Universit\\'e, CNRS, UMR 7095, Institut d'Astrophysique de Paris, 98 bis bd Arago, F-75014 Paris, France"", 'Space Science Data Center (SSDC) - Agenzia Spaziale Italiana (ASI), Via del Politecnico snc, I-00133 Roma, Italy', ""Via F. S. D'Alcontres 31, Messina, Italy"", 'Waco, TX, 76798, USA', 'Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD21218, USA', 'School of Physics and Astronomy and Institute for Gravitational Wave Astronomy, University of Birmingham, Birmingham B15 2TT, UK', 'Clemson University, Department of Physics \\& Astronony, Clemson, SC 29634, USA']"
Euclid preparation. Cosmology Likelihood for Observables in Euclid (CLOE). 4: Validation and Performance,[]
Resolving dust and Lyα emission in a lensed galaxy at the epoch of reionization with JWST/CANUCS,[]
NGC 2392 and NGC 4361: Spectroscopic Diagnostics of Planetary Nebula Evolution,[]
Multi-species Dark Matter with Warmth and Randomness,[]
Resolving Interchange Reconnection Dynamics in a Fan-Spine-like Topology Observed by Solar Orbiter,[]
Integrating UX Design in Astronomical Software Development: A Case Study,[]
The AGORA High-resolution Galaxy Simulations Comparison Project. X: Formation and Evolution of Galaxies at the High-redshift Frontier,[]
A comprehensive view of PKS 2155-304 from 2008 to 2023 through a multi-epoch modeling of its spectral energy distributions,[]
Continuum optical-UV and X-ray variability of AGN: current results and future challenges,"['\\affil[1]{\\orgdiv{Dipartimento di Fisica ""Ettore Pancini""}, \\orgname{Università degli Studi di Napoli Federico II}, \\orgaddress{\\street{C.U. Monte S.Angelo, via Cintia}, \\city{Napoli}, \\postcode{80126}, \\country{Italy}}, \\textit{Orcid} 0000-0003-4210-7693}', '\\affil[2]{\\orgdiv{INAF--Osservatorio Astronomico di Capodimonte}, \\orgaddress{\\street{Salita Moiariello 16}, \\city{Napoli}, \\postcode{80131}, \\country{Italy}}}', '\\affil[3]{\\orgdiv{INFN--Sez. di Napoli}, \\orgaddress{\\street{C.U. Monte S.Angelo, via Cintia}, \\city{Napoli}, \\postcode{80126}, \\country{Italy}}}', '\\affil[4]{\\orgdiv{Department of Physics and Institute of Theoretical and Computational Physics}, \\orgname{University of Crete}, \\orgaddress{\\street{Voutes University Campus}, \\city{Heraklion}, \\postcode{71003}, \\country{Greece}},\\textit{Orcid} 0000-0001-6264-140X}', '\\affil[5]{\\orgdiv{Institute of Astrophysics}, \\orgname{FORTH}, \\orgaddress{\\street{Voutes University Campus}, \\city{Heraklion}, \\postcode{71110}, \\country{Greece}}}']"
Investigating the Colour-Magnitude Relations for White Dwarf Stars in SDSS Photometry,"['$^2$ Department of Physics, Florida Atlantic University, Boca Raton, FL 33431, USA']"
The Diversity and Evolution of Dust Attenuation Curves from Redshift z ~ 1 to 9,[]
The Multi-Wavelength Context of Delayed Radio Emission in TDEs: Evidence for Accretion-Driven Outflows,"['\\affiliation{Department of Astronomy and Steward Observatory, University of Arizona, 933 North Cherry Avenue, Tucson, AZ 85721-0065, USA}', '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Center for Astrophysics | Harvard \\& Smithsonian, Cambridge, MA 02138, USA}', '\\affiliation{Center for Interdisciplinary Exploration and Research in Astrophysics (CIERA) and Department of Physics and Astronomy, Northwestern University, 1800 Sherman Ave,Evanston, IL 60201,USA}', '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Department of Physics \\& Astronomy, University of Utah, Salt Lake City, UT 84112, USA}', '\\affiliation{Department of Astrophysics/IMAPP, Radboud University, PO Box 9010, 6500 GL Nijmegen, The Netherlands}', '\\affiliation{Department of Astrophysics/IMAPP, Radboud University, PO Box 9010, 6500 GL Nijmegen, The Netherlands}', '\\affiliation{Department of Physics, University of Oregon, 1371 E 13th Ave, Eugene OR 97403, USA}', '\\affiliation{Institute for Fundamental Science, University of Oregon, 1371 E 13th Ave, Eugene OR 97403, USA}', '\\affiliation{Center for Astrophysics | Harvard \\& Smithsonian, Cambridge, MA 02138, USA}', '\\affiliation{Center for Interdisciplinary Exploration and Research in Astrophysics (CIERA) and Department of Physics and Astronomy, Northwestern University, 1800 Sherman Ave,Evanston, IL 60201,USA}', '\\affiliation{Department of Astronomy and Steward Observatory, University of Arizona, 933 North Cherry Avenue, Tucson, AZ 85721-0065, USA}', '\\affiliation{DARK, Niels Bohr Institute, University of Copenhagen, Jagtvej 155, 2200 Copenhagen, Denmark}', '\\affil{Department of Physics and Columbia Astrophysics Laboratory, Columbia University, Pupin Hall, New York, NY 10027, USA}', '\\affil{Center for Computational Astrophysics, Flatiron Institute, 162 5th Ave, New York, NY 10010, USA}', '\\affiliation{Adler Planetarium, 1300 S Lake Shore Dr, Chicago, IL 60605, USA}', '\\affil{SARAO/Hartebeesthoek Radio Astronomy Observatory, PO Box 443, Krugersdorp, 1740, South Africa}', '\\affil{Department of Physics and Astronomy, York University, Toronto, M3J 1P3, Ontario, Canada}', '\\affiliation{Department of Astronomy and Steward Observatory, University of Arizona, 933 North Cherry Avenue, Tucson, AZ 85721-0065, USA}']"
A magnetic avalanche as the central engine powering a solar flare,"['Max-Planck-Institut f\\""{u}r Sonnensystemforschung, 37077 Göttingen, Germany\\\\', 'School of Information and Physical Sciences, University of Newcastle, Callaghan, NSW 2308, Australia', 'School of Mathematics and Statistics, University of St Andrews, St Andrews, KY16 9SS, UK', 'Solar-Terrestrial Centre of Excellence, Solar Influences Data analysis Centre, Royal Observatory of Belgium, 1180 Brussels, Belgium', 'Skobeltsyn Institute of Nuclear Physics, Moscow State University, 119991 Moscow, Russia', 'Space Sciences Laboratory University of California, Berkeley, CA 94720, USA', 'University of Applied Sciences and Arts Northwestern Switzerland, CH-5210 Windisch, Switzerland', 'Institut f\\""{u}r Sonnenphysik (KIS), Georges-K\\""{o}hler-Allee 401a, 79110 Freiburg, Germany', 'RAL Space, UKRI STFC Rutherford Appleton Laboratory, Didcot OX11 0QX, UK', 'University of Catania, Astrophysics Section, Dept. of Physics and Astronomy, Via S. Sofia 78, 95123 Catania, Italy', ""Universit\\'{e} Paris-Saclay, CNRS, Institut d'astrophysique spatiale, 91405, Orsay, France"", 'Physikalisch-Meteorologisches Observatorium Davos, World Radiation Center, 7260 Davos Dorf, Switzerland', 'Die Eidgen\\""{o}ssische Technische Hochschule Z\\""{u}rich, 8093 Zürich, Switzerland', 'European Space Agency (ESA), European Space Research and Technology Centre (ESTEC), PO Box 299, 2200 AG Noordwijk, The Netherlands', 'European Space Agency (ESA), European Space Research and Technology Centre (ESTEC), PO Box 299, 2200 AG Noordwijk, The Netherlands']"
Blind search for activity-sensitive lines in the near-infrared using HARPS and NIRPS observations of Proxima and Gl 581,"['Georgia Mraz\\inst{21},', 'Francesco Pepe\\inst{7},', ""\\inst{1}Instituto de Astrof\\'isica e Ci\\^encias do Espa\\c{c}o, Universidade do Porto, CAUP, Rua das Estrelas, 4150-762 Porto, Portugal\\\\"", ""\\inst{2}Centro de Astrobiolog\\'ia (CAB), CSIC-INTA, Camino Bajo del Castillo s/n, 28692, Villanueva de la Ca\\~nada (Madrid), Spain\\\\"", ""\\inst{3}Departamento de F\\'isica e Astronomia, Faculdade de Ci\\^encias, Universidade do Porto, Rua do Campo Alegre, 4169-007 Porto, Portugal\\\\"", '\\inst{4}Univ. Grenoble Alpes, CNRS, IPAG, F-38000 Grenoble, France\\\\', ""\\inst{5}Instituto de Astrof\\'isica de Canarias (IAC), Calle V\\'ia L\\'actea s/n, 38205 La Laguna, Tenerife, Spain\\\\"", ""\\inst{6}Departamento de Astrof\\'isica, Universidad de La Laguna (ULL), 38206 La Laguna, Tenerife, Spain\\\\"", ""\\inst{7}Observatoire de Gen\\`eve, D\\'epartement d'Astronomie, Universit\\'e de Gen\\`eve, Chemin Pegasi 51, 1290 Versoix, Switzerland\\\\"", ""\\inst{8}Institut Trottier de recherche sur les exoplan\\`etes, D\\'epartement de Physique, Universit\\'e de Montr\\'eal, Montr\\'eal, Qu\\'ebec, Canada\\\\"", ""\\inst{9}Observatoire du Mont-M\\'egantic, Qu\\'ebec, Canada\\\\"", '\\inst{10}Light Bridges S.L., Observatorio del Teide, Carretera del Observatorio, s/n Guimar, 38500, Tenerife, Canarias, Spain\\\\', ""\\inst{11}Instituto de Astrof\\'isica e Ci\\^encias do Espa\\c{c}o, Faculdade de Ci\\^encias da Universidade de Lisboa, Campo Grande, 1749-016 Lisboa, Portugal\\\\"", ""\\inst{12}Departamento de F\\'isica da Faculdade de Ci\\^encias da Universidade de Lisboa, Edif\\'icio C8, 1749-016 Lisboa, Portugal\\\\"", ""\\inst{13}Departamento de F\\'isica Te\\'orica e Experimental, Universidade Federal do Rio Grande do Norte, Campus Universit\\'ario, Natal, RN, 59072-970, Brazil\\\\"", ""\\inst{14}Centre of Optics, Photonics and Lasers, Universit\\'e Laval, Qu\\'ebec, Canada\\\\"", '\\inst{15}Herzberg Astronomy and Astrophysics Research Centre, National Research Council of Canada\\\\', '\\inst{16}Aix Marseille Univ, CNRS, CNES, LAM, Marseille, France\\\\', '\\inst{17}Space Research and Planetary Sciences, Physics Institute, University of Bern, Gesellschaftsstrasse 6, 3012 Bern, Switzerland\\\\', '\\inst{18}Center for Space and Habitability, University of Bern, Gesellschaftsstrasse 6, 3012 Bern, Switzerland\\\\', '\\inst{19}Department of Physics, University of Toronto, Toronto, ON M5S 3H4, Canada\\\\', '\\inst{20}Department of Physics \\& Astronomy, McMaster University, 1280 Main St W, Hamilton, ON, L8S 4L8, Canada\\\\', ""\\inst{21}Department of Physics, McGill University, 3600 rue University, Montr\\'eal, QC, H3A 2T8, Canada\\\\"", ""\\inst{22}Department of Earth \\& Planetary Sciences, McGill University, 3450 rue University, Montr\\'eal, QC, H3A 0E8, Canada\\\\"", ""\\inst{23}Centre Vie dans l'Univers, Facult\\'e des sciences de l'Universit\\'e de Gen\\`eve, Quai Ernest-Ansermet 30, 1205 Geneva, Switzerland\\\\"", '\\inst{24}European Southern Observatory (ESO), Av. Alonso de Cordova 3107,  Casilla 19001, Santiago de Chile, Chile\\\\', ""\\inst{25}Plan\\'etarium de Montr\\'eal, Espace pour la Vie, 4801 av. Pierre-de Coubertin, Montr\\'eal, Qu\\'ebec, Canada\\\\"", '\\inst{26}Lund Observatory, Division of Astrophysics, Department of Physics, Lund University, Box 118, 221 00 Lund, Sweden\\\\', '\\inst{27}European Southern Observatory (ESO), Karl-Schwarzschild-Str. 2, 85748 Garching bei M\\""unchen, Germany\\\\', '\\inst{29}University of British Columbia, 2329 West Mall, Vancouver, BC, Canada, V6T 1Z4\\\\', '\\inst{30}Western University, Department of Physics \\& Astronomy and Institute for Earth and Space Exploration, 1151 Richmond Street, London, ON N6A 3K7, Canada\\\\', '\\inst{31}University Observatory, Faculty of Physics, Ludwig-Maximilians-Universit\\""at M\\""unchen, Scheinerstr. 1, 81679 Munich, Germany\\\\', '\\inst{32}Hamburger Sternwarte, Gojenbergsweg 112, D-21029 Hamburg, Germany\\\\', '\\inst{33}Subaru Telescope, National Astronomical Observatory of Japan (NAOJ), 650 N Aohoku Place, Hilo, HI 96720, USA\\\\', '\\inst{33}Subaru Telescope, National Astronomical Observatory of Japan (NAOJ), 650 N Aohoku Place, Hilo, HI 96720, USA\\\\', '\\inst{34}Department of Astronomy \\& Astrophysics, University of Chicago, 5640 South Ellis Avenue, Chicago, IL 60637, USA\\\\', ""\\inst{35}Consejo Superior de Investigaciones Cient\\'ificas (CSIC), E-28006 Madrid, Spain\\\\"", ""\\inst{36}Bishop's Univeristy, Dept of Physics and Astronomy, Johnson-104E, 2600 College Street, Sherbrooke, QC, Canada, J1M 1Z7\\\\"", ""\\inst{37}Laboratoire Lagrange, Observatoire de la C\\^ote d'Azur, CNRS, Universit\\'e C\\^ote d'Azur, Nice, France\\\\"", '\\inst{38}Department of Physics and Space Science, Royal Military College of Canada, PO Box 17000, Station Forces, Kingston, ON, Canada\\\\']"
Primordial Features in light of the Effective Field Theory of Large Scale Structure,"['Na Slovance 1999/2, 182 21, Prague, Czech Republic}', 'Daejeon 34055, South Korea}', ""Centre national de la recherche scientifique (CNRS) et Universit\\'e de Montpellier, 34095 Montpellier, France}"", 'Daejeon 34113, South Korea}', '\\affiliation[e]{The Institute of Mathematical Sciences, HBNI, CIT Campus, Chennai 600113, India}', '\\affiliation[f]{Homi Bhabha National Institute, Training School Complex, Anushakti Nagar, Mumbai 400085, India}', 'Area della ricerca CNR-INAF, via Gobetti 101, I-40129 Bologna, Italy']"
The Future of Solar modelling: requirements for a new generation of solar models,"[""\\address[id=aff1]{STAR Institute, Universit\\'e de Li\\`ege, Li\\`ege, Belgium.}"", '\\address[id=aff2]{Department of Astronomy, Stockholm University, AlbaNova University Center, SE-106 91 Stockholm, Sweden.}', ""\\address[id=aff3]{Universit\\'e Paris Cit\\'e, Universit\\'e Paris-Saclay, CEA, CNRS, AIM, 91191, Gif-sur-Yvette, France.}"", '\\address[id=aff4]{Sternberg Astronomical Institute, Lomonosov Moscow State University, 119234, Moscow, Russia.}', '\\address[id=aff6]{Ohio State University, Dept. Astronomy, Columbus, OH, 43210, USA.}', '\\address[id=aff7]{CEA, DAM, DIF, F-91297 Arpajon, France.}', '\\address[id=aff8]{Université Paris-Saclay, CEA, LMCE, 91680 Bruyères le Châtel, France.}', '\\address[id=aff9]{Department of Physics, Kurume University, 67 Asahimachi, Kurume, Fukuoka, 830-0011, Japan.}', ""\\address[id=aff10]{Universit\\'e C\\^ote d'Azur, Observatoire de la C\\^ote d'Azur, CNRS,Laboratoire Lagrange, France.}"", ""\\address[id=aff11]{Université Paris-Saclay, Institut d'Astrophysique Spatiale, UMR 8617, CNRS, Bâtiment 121, 91405, Orsay Cedex, France.}"", ""\\address[id=aff13]{LUPM, Universit\\'e de Montpellier, CNRS, Place Eug\\`ene Bataillon, 34095 Montpellier, France.}"", '\\address[id=aff14]{Centre Spatial de Liège, Université de Liège, Angleur-Liège, Belgium.}', '\\address[id=aff15]{Stellar Astrophysics Centre, and Department of Physics and Astronomy, Aarhus University, 8000, Ny Munkegade 120, Aarhus C, Denmark.}', '\\address[id=aff12]{Department of Physics and Astronomy, Uppsala University, Box 516, SE-751 20 Uppsala, Sweden.}', '\\address[id=aff17]{Los Alamos National Laboratory, Los Alamos, NM, 87545, USA.}', '\\address[id=aff18]{LERMA, Observatoire de Paris, PSL Research University, CNRS, Sorbonne Université, Paris, France.}']"
A Bimodal Metallicity Distribution Function in the Ultra-Faint Dwarf Galaxy Reticulum II,"['\\affiliation{$^1$\\textit{Department of Astronomy \\& Astrophysics, University of Chicago, 5640 S Ellis Avenue, Chicago, IL 60637, USA}}', '\\affiliation{$^2$\\textit{Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA}}', '\\affiliation{$^3$\\textit{Observatories of the Carnegie Institution for Science, 813 Santa Barbara St., Pasadena, CA 91101, USA}}', '\\affiliation{$^5$\\textit{Department of Astrophysical Sciences, Princeton University, Princeton, NJ 08544, USA}}', '\\affiliation{$^6$\\textit{Department of Astronomy and Astrophysics, University of Toronto, 50 St. George Street, Toronto ON, M5S 3H4, Canada}}', '\\affiliation{$^7$\\textit{Department of Physics and Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA}}']"
TOI-3288 b and TOI-4666 b: two gas giants transiting low-mass stars characterised by NIRPS,[]
Gas in Galaxies,"['\\newcommand{\\Princeton}{\\affiliation{Department of Astrophysical Sciences, Princeton University, 4 Ivy Lane, Princeton, NJ 08544, USA}}', '\\newcommand{\\McMaster}{\\affiliation{Department of Physics and Astronomy, McMaster University, 1280 Main Street West, Hamilton, ON L8S 4M1, Canada}}', '\\newcommand{\\CITA}{\\affiliation{Canadian Institute for Theoretical Astrophysics (CITA), University of Toronto, 60 St George Street, Toronto, ON M5S 3H8, Canada}}', '\\newcommand{\\OSU}{\\affiliation{Department of Astronomy, The Ohio State University, 140 West 18th Avenue, Columbus, OH 43210, USA}}', '\\newcommand{\\CCAPP}{\\affiliation{Center for Cosmology and Astroparticle Physics (CCAPP), 191 West Woodruff Avenue, Columbus, OH 43210, USA}}', '\\newcommand{\\Alberta}{\\affiliation{Department of Physics, University of Alberta, Edmonton, AB T6G 2E1, Canada}}', '\\newcommand{\\ANU}{\\affiliation{Research School of Astronomy and Astrophysics, Australian National University, Canberra, ACT 2611, Australia}}', '\\newcommand{\\Arizona}{\\affiliation{Steward Observatory, University of Arizona, 933 North Cherry Avenue, Tucson, AZ 85721, USA}}', '\\newcommand{\\ASIAA}{\\affiliation{Institute of Astronomy and Astrophysics, Academia Sinica, No. 1, Sec. 4, Roosevelt Road, Taipei 106216, Taiwan}}', '\\newcommand{\\ASTROThreeD}{\\affiliation{ARC Centre of Excellence for All Sky Astrophysics in 3 Dimensions (ASTRO 3D), Australia}}', '\\newcommand{\\Bonn}{\\affiliation{Argelander-Institut f\\""ur Astronomie, Universit\\""at Bonn, Auf dem H\\""ugel 71, 53121 Bonn, Germany}}', '\\newcommand{\\Carnegie}{\\affiliation{Observatories of the Carnegie Institution for Science, 813 Santa Barbara Street, Pasadena, CA 91101, USA}}', '\\newcommand{\\CCA}{\\affiliation{Center for Computational Astrophysics, Flatiron Institute, 162 Fifth Avenue, New York, NY 10010, USA}}', '\\newcommand{\\CfA}{\\affiliation{Center for Astrophysics $\\mid$ Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA}}', '\\newcommand{\\CITEVA}{\\affiliation{Centro de Astronomía (CITEVA), Universidad de Antofagasta, Avenida Angamos 601, Antofagasta, Chile}}', '\\newcommand{\\CNRS}{\\affiliation{CNRS, IRAP, 9 Av. du Colonel Roche, BP 44346, F-31028 Toulouse cedex 4, France}}', '\\newcommand{\\Connecticut}{\\affiliation{Department of Physics, University of Connecticut, 196A Auditorium Road, Storrs, CT 06269, USA}}', '\\newcommand{\\EPFL}{\\affiliation{Institute of Physics, Laboratory for galaxy evolution and spectral modelling, EPFL, Observatoire de Sauverny, Chemin Pegais 51, 1290 Versoix, Switzerland}}', '\\newcommand{\\ESO}{\\affiliation{European Southern Observatory, Karl-Schwarzschild Stra{\\ss}e 2, D-85748 Garching bei M\\""{u}nchen, Germany}}', '\\newcommand{\\Gent}{\\affiliation{Sterrenkundig Observatorium, Universiteit Gent, Krijgslaan 281 S9, B-9000 Gent, Belgium}}', '\\newcommand{\\Hawaii}{\\affiliation{Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA}}', '\\newcommand{\\Heidelberg}{\\affiliation{Astronomisches Rechen-Institut, Zentrum f\\""{u}r Astronomie der Universit\\""{a}t Heidelberg, M\\""{o}nchhofstra\\ss e 12-14, D-69120 Heidelberg, Germany}}', ""\\newcommand{\\IAC}{\\affiliation{Instituto de Astrof\\'isica de Canarias, C/ V\\'ia L\\'actea s/n, E-38205, La Laguna, Spain}}"", '\\newcommand{\\ICRAR}{\\affiliation{International Centre for Radio Astronomy Research, University of Western Australia, 35 Stirling Highway, Crawley, WA 6009, Australia}}']"
Detecting the signature of helium reionization through 3HeII 3.46cm line-intensity mapping,[]
The EBLM Project XVIII. 3D Obliquities of Five Low-Mass Eclipsing Binaries,[]
Detection of the Pairwise Kinematic Sunyaev-Zel'dovich Effect and Pairwise Velocity with DESI DR1 Galaxies and ACT DR6 and Planck CMB Data,[]
CosmoFlow: Scale-Aware Representation Learning for Cosmology with Flow Matching,[]
The ALMA Survey of Gas Evolution of PROtoplanetary Disks (AGE-PRO): IV. Dust and Gas Disk Properties in the Upper Scorpius Star-forming Region,[]
Astrophysical neutrino flux measurement and search for tau neutrino induced cascades with 11 years of IceCube data,[]
Shocks and complex chemodynamics in the metal-poor starburst galaxy CGCG 007-025 revealed through high-resolution echelle spectroscopy,[]
DIPLODOCUS I: Framework for the evaluation of relativistic transport equations with continuous forcing and discrete particle interactions,[]
Indirect forces in disc-planet interaction,[]
The ASPIICS solar coronagraph aboard the Proba-3 formation flying mission. Scientific objectives and instrument design,[]
The dwarf stellar mass function in different environments and the lack of a generic missing dwarfs problem in ΛCDM,[]
COSMOS-Web: Estimating Physical Parameters of Galaxies Using Self-Organizing Maps,[]
"Strong LensIng and Cluster Evolution (SLICE) with JWST: Early Results, Lens Models, and High-Redshift Detections","['Ann Arbor, MI 48109, USA}', ""\\affiliation{STAR Institute, Quartier Agora - All\\'ee du six Ao\\^ut, 19c B-4000 Li\\`ege, Belgium}"", 'Ann Arbor, MI 48109, USA}', '\\affiliation{Centre for Extragalactic Astronomy, Department of Physics, Durham University, South Road, Durham DH1 3LE, UK}', '\\affiliation{Institute for Computational Cosmology, Durham University, South Road, Durham DH1 3LE, UK}', '\\affiliation{Astrophysics Research Centre, University of KwaZulu-Natal, Westville Campus, Durban 4041, South Africa}', '\\affiliation{School of Mathematics, Statistics \\& Computer Science, University of KwaZulu-Natal, Westville Campus, Durban 4041, South Africa}', '\\affiliation{Department of Astronomy, University of Washington, Physics-Astronomy Building, Box 351580, Seattle, WA 98195-1700, USA}', '\\affiliation{Institute of Physics, Laboratory of Astrophysics, Ecole Polytechnique Fédérale de Lausanne (EPFL), Observatoire de Sauverny, 1290 Versoix, Switzerland}', ""\\affiliation{Instituto de F\\'isica de Cantabria (CSIC-UC). Avda. Los Castros s/n. 39005 Santander, Spain}"", '\\affiliation{Centre for Extragalactic Astronomy, Department of Physics, Durham University, South Road, Durham DH1 3LE, UK}', '\\affiliation{Institute for Computational Cosmology, Durham University, South Road, Durham DH1 3LE, UK}', '\\affiliation{Aix Marseille Univ, CNRS, CNES, LAM, Marseille, France }', '\\affiliation{Centre for Extragalactic Astronomy, Department of Physics, Durham University, South Road, Durham DH1 3LE, UK}', '\\affiliation{Institute for Computational Cosmology, Durham University, South Road, Durham DH1 3LE, UK}', '\\affiliation{Univ Lyon, Univ Lyon1, ENS de Lyon, CNRS, Centre de Recherche Astrophysique de Lyon UMR5574, 69230 Saint-Genis-Laval, France}', 'Ancha, Valparaíso 2360102, Chile}', '\\affiliation{ Kavli Institute for Cosmological Physics, University of Chicago, 5640 South Ellis Avenue, Chicago, IL 60637, USA}', '\\affiliation{Department of Astronomy and Astrophysics, University of Chicago, 5640 South Ellis Avenue, Chicago, IL 60637, USA}']"
NEOWISE Data Processing and Color Corrections for Near-Earth Asteroid Observations,[]
Spherically Symmetric Quantum-Corrected Black Holes with String Clouds: A Multi-Observable Analysis,[]
DUCA: Dynamic Universe Cosmological Analysis. II. The impact of clustering dark energy on the halo mass function,"['$^{1}$ INAF -- Osservatorio Astronomico di Trieste, Via G. B. Tiepolo 11, 34143 Trieste, Italy\\\\', '$^{2}$ INFN -- Sezione di Trieste, Via Valerio 2, 34127 Trieste TS, Italy\\\\', '$^{3}$ IFPU -- Institute for Fundamental Physics of the Universe, via Beirut 2, 34151 Trieste, Italy\\\\', '$^{4}$ ICSC -- Via Magnanelli 2, Bologna, Italy\\\\', '$^{5}$ Dipartimento di Fisica -- Sezione di Astronomia, Universit\\`a di Trieste, Via Tiepolo 11, Trieste, 34131, Italy\\\\', '$^{6}$ Department of Astrophysics -- University of Zurich, Winterthurerstrasse 190, 8057 Z\\""urich, Switzerland\\\\', '$^{7}$ Departamento de Física, Universidade Federal do Espírito Santo, 29075-910, Vitória, ES, Brazil\\\\', '$^{8}$ Escola de Ciências e Tecnologia, Universidade Federal do Rio Grande do Norte, Campus Universitário Lagoa Nova, 59078-970, Natal, RN, Brazil\\\\', '$^{9}$ Université Paris-Saclay, CNRS, Institut d’Astrophysique Spatiale, 91405, Orsay, France']"
Demonstrating Improved Contrast on the Roman Coronagraph with Spatial Linear Dark Field Control,[]
Understanding the chemistry of temperate exoplanets atmospheres through experimental and numerical simulations,[]
A HyperFlash and ÈCLAT view of the local environment and energetics of the repeating FRB 20240619D,[]
Significant Evidence of an AGN Contribution in GHZ2 at z = 12.34,[]
"A 43 day transiting Neptune and two 25 day Saturns from TESS, NGTS and ASTEP",[]
The SRG/eROSITA All-Sky Survey. The Weak-Lensing Mass Calibration and the Stellar Mass-to-Halo Mass Relation from the Hyper Suprime-Cam Subaru Strategic Program,[]
